account_id,initial_risk_category,kyc_documentation_completeness,onboarding_channel,onboarding_device_id,opened_at
A00367,normal_risk_cdd,1.0,branch,DEV000367,2025-03-01
A00368,normal_risk_cdd,0.9343626957233664,partner_institution,DEV000368,2023-10-28
A00369,normal_risk_cdd,0.8759902099525461,app,DEV000369,2025-06-25
A00370,normal_risk_cdd,0.7799260468734611,app,DEV000370,2022-09-08
A00371,normal_risk_cdd,0.8422352699300687,app,DEV000371,2025-02-17
A00372,normal_risk_cdd,0.9641061581520028,app,DEV000372,2023-06-24
A00373,normal_risk_cdd,0.9867627692501016,app,DEV000373,2025-08-09
A00374,normal_risk_cdd,0.9682663280352184,app,DEV000374,2025-04-14
A00375,lower_risk_sdd,0.7128153845383696,app,DEV000375,2021-12-23
A00376,higher_risk_edd,0.8495471834963542,partner_institution,DEV000376,2024-05-14
A00377,normal_risk_cdd,0.8889729454260535,app,DEV000377,2025-06-05
A00378,normal_risk_cdd,0.7506878097557602,app,DEV000378,2023-02-08
A00379,normal_risk_cdd,0.7310023045295393,app,DEV000379,2025-02-10
A00380,normal_risk_cdd,0.869132694766179,partner_institution,DEV000380,2023-07-20
A00381,higher_risk_edd,0.99185595578158,app,DEV000381,2022-08-30
A00382,normal_risk_cdd,0.9222701678784644,branch,DEV000382,2023-03-04
A00383,normal_risk_cdd,0.8897708992308875,branch,DEV000383,2024-12-05
A00384,normal_risk_cdd,0.8925268788594198,app,DEV000384,2024-12-19
A00385,higher_risk_edd,0.8712277932006098,app,DEV000385,2025-01-10
A00386,normal_risk_cdd,0.8416018652252266,app,DEV000386,2023-05-19
A00387,higher_risk_edd,0.8294306571492409,app,DEV000387,2023-03-20
A00388,lower_risk_sdd,0.4897304696479844,app,DEV000388,2023-10-29
A00389,normal_risk_cdd,0.909251416787446,app,DEV000389,2024-04-25
A00390,normal_risk_cdd,0.7897500484967233,app,DEV000390,2025-09-02
A00391,lower_risk_sdd,0.7197998801714443,app,DEV000391,2022-07-23
A00392,normal_risk_cdd,0.938667806230403,app,DEV000392,2023-04-07
A00393,normal_risk_cdd,0.8004546140301442,app,DEV000393,2023-05-09
A00394,lower_risk_sdd,0.6972248875644239,app,DEV000394,2025-07-03
A00395,normal_risk_cdd,0.7971074617109086,app,DEV000395,2024-10-05
A00396,normal_risk_cdd,0.702329690029854,app,DEV000396,2024-09-12
A00397,normal_risk_cdd,0.8598647523553966,app,DEV000397,2023-07-08
A00398,normal_risk_cdd,0.8123300896227391,app,DEV000398,2022-10-02
A00399,normal_risk_cdd,0.8147928791530294,app,DEV000399,2022-06-08
A00400,normal_risk_cdd,1.0,app,DEV000400,2023-10-27
A00401,higher_risk_edd,0.8279314413813862,app,DEV000401,2024-06-15
A00402,normal_risk_cdd,0.8806296908297176,branch,DEV000402,2024-04-12
A00403,lower_risk_sdd,0.5704154210284199,app,DEV000403,2022-12-16
A00404,higher_risk_edd,1.0,app,DEV000404,2024-08-22
A00405,normal_risk_cdd,0.8738744988940053,app,DEV000405,2024-03-31
A00406,normal_risk_cdd,0.880347547934449,app,DEV000406,2022-10-04
A00407,normal_risk_cdd,0.7744088305918192,partner_institution,DEV000407,2023-09-26
A00408,lower_risk_sdd,0.5887529669369341,branch,DEV000408,2024-01-15
A00409,higher_risk_edd,1.0,app,DEV000409,2022-12-20
A00410,normal_risk_cdd,0.991663817738205,app,DEV000410,2024-10-04
A00411,normal_risk_cdd,0.888424625377935,app,DEV000411,2025-09-05
A00412,lower_risk_sdd,0.5782063423382854,branch,DEV000412,2022-10-01
A00413,normal_risk_cdd,0.8771150817969654,app,DEV000413,2024-02-03
A00414,lower_risk_sdd,0.8441977635470088,partner_institution,DEV000414,2024-08-11
A00415,normal_risk_cdd,0.8581938248575129,app,DEV000415,2025-07-16
A00416,lower_risk_sdd,0.766947268751488,app,DEV000416,2022-03-12
A00417,normal_risk_cdd,0.7907736507329031,app,DEV000417,2023-01-02
A00418,normal_risk_cdd,0.8466331158690891,app,DEV000418,2024-10-26
A00419,higher_risk_edd,0.9995652164900434,app,DEV000419,2023-06-23
A00420,normal_risk_cdd,0.881786264661029,app,DEV000420,2024-01-20
A00421,lower_risk_sdd,0.5886889055911072,app,DEV000421,2024-08-09
A00422,lower_risk_sdd,0.585238603429552,app,DEV000422,2024-08-31
A00423,lower_risk_sdd,0.7290627522482127,app,DEV000423,2025-08-12
A00424,normal_risk_cdd,0.9453240650120116,app,DEV000424,2021-12-31
A00425,normal_risk_cdd,0.9709714846497536,app,DEV000425,2022-03-13
A00426,normal_risk_cdd,0.9943144386602294,app,DEV000426,2022-06-02
A00427,normal_risk_cdd,0.8607695549058076,partner_institution,DEV000427,2024-08-26
A00428,lower_risk_sdd,0.6251040604614726,branch,DEV000428,2021-11-28
A00429,normal_risk_cdd,0.9580792751022776,app,DEV000429,2024-10-24
A00430,higher_risk_edd,1.0,app,DEV000430,2022-08-09
A00431,normal_risk_cdd,0.7714035793065926,app,DEV000431,2025-07-07
A00432,normal_risk_cdd,0.767309146758487,app,DEV000432,2024-09-02
A00433,normal_risk_cdd,0.8893544161085047,branch,DEV000433,2023-08-07
A00434,lower_risk_sdd,0.6358180270812801,app,DEV000434,2022-01-10
A00435,normal_risk_cdd,0.8478856036207442,app,DEV000435,2024-11-07
A00436,lower_risk_sdd,0.7358026691768156,app,DEV000436,2024-03-07
A00437,normal_risk_cdd,0.9107229715988028,app,DEV000437,2022-07-13
A00438,normal_risk_cdd,0.9563898598734744,branch,DEV000438,2024-01-08
A00439,normal_risk_cdd,0.6954771114901307,app,DEV000439,2023-03-05
A00440,normal_risk_cdd,0.8702718333776961,branch,DEV000440,2024-03-28
A00441,normal_risk_cdd,0.9055750817917764,app,DEV000441,2025-11-27
A00442,normal_risk_cdd,0.7278731314649852,app,DEV000442,2024-10-12
A00443,normal_risk_cdd,0.7976083486952023,branch,DEV000443,2023-08-24
A00444,normal_risk_cdd,0.7827611870136865,app,DEV000444,2025-11-04
A00445,normal_risk_cdd,0.8517358536847933,app,DEV000445,2024-12-27
A00446,higher_risk_edd,1.0,branch,DEV000446,2022-01-31
A00447,normal_risk_cdd,1.0,branch,DEV000447,2025-11-10
A00448,lower_risk_sdd,0.5848569957541374,app,DEV000448,2024-12-04
A00449,normal_risk_cdd,0.8921245800394859,app,DEV000449,2023-06-06
A00450,lower_risk_sdd,0.6947038281713852,branch,DEV000450,2023-08-28
A00451,normal_risk_cdd,0.8810100617211798,app,DEV000451,2025-02-04
A00452,normal_risk_cdd,0.8819183707791387,app,DEV000452,2025-09-06
A00453,normal_risk_cdd,0.8742994001961062,app,DEV000453,2022-04-20
A00454,lower_risk_sdd,0.7850056096645136,app,DEV000454,2023-09-15
A00455,normal_risk_cdd,0.9381973211494444,branch,DEV000455,2023-08-13
A00456,higher_risk_edd,0.8651876881921385,app,DEV000456,2025-09-09
A00457,normal_risk_cdd,0.913657686470444,branch,DEV000457,2025-01-29
A00458,normal_risk_cdd,0.921389869960916,app,DEV000458,2025-08-17
A00459,normal_risk_cdd,0.8751973829721431,app,DEV000459,2021-12-24
A00460,normal_risk_cdd,0.9405139496402184,app,DEV000460,2022-10-28
A00461,lower_risk_sdd,0.665045922743923,app,DEV000461,2023-09-21
A00462,higher_risk_edd,0.9660374176861,branch,DEV000462,2023-03-08
A00463,normal_risk_cdd,0.8596992435741635,app,DEV000463,2025-04-03
A00464,normal_risk_cdd,0.6885404731360265,app,DEV000464,2021-12-11
A00465,normal_risk_cdd,0.84356812848753,app,DEV000465,2023-11-03
A00466,normal_risk_cdd,0.7965399540436343,app,DEV000466,2023-11-04
A00467,higher_risk_edd,0.8550841617445953,app,DEV000467,2022-01-22
A00468,lower_risk_sdd,0.7647214627791619,app,DEV000468,2025-07-14
A00469,normal_risk_cdd,0.8903366014827566,app,DEV000469,2024-03-19
A00470,normal_risk_cdd,0.8476135135244361,app,DEV000470,2025-07-26
A00471,normal_risk_cdd,0.8048157319118059,app,DEV000471,2024-03-17
A00472,lower_risk_sdd,0.6736935667702992,app,DEV000472,2024-11-05
A00473,lower_risk_sdd,0.7293148874654011,app,DEV000473,2024-01-25
A00474,normal_risk_cdd,0.7838427325162447,app,DEV000474,2023-02-05
A00475,normal_risk_cdd,0.8496137302178712,partner_institution,DEV000475,2024-10-17
A00476,normal_risk_cdd,0.9194453199080936,app,DEV000476,2025-09-18
A00477,normal_risk_cdd,0.6951199096732695,app,DEV000477,2025-04-09
A00478,normal_risk_cdd,0.8453944190075676,app,DEV000478,2023-01-15
A00479,normal_risk_cdd,0.8156566903561969,branch,DEV000479,2023-08-04
A00480,normal_risk_cdd,0.8392936113795972,app,DEV000480,2021-12-25
A00481,normal_risk_cdd,0.8098697154902478,app,DEV000481,2022-04-28
A00482,normal_risk_cdd,0.8610099684165836,branch,DEV000482,2025-04-10
A00483,normal_risk_cdd,1.0,app,DEV000483,2022-12-17
A00484,lower_risk_sdd,0.624086202085716,app,DEV000484,2025-07-23
A00485,normal_risk_cdd,0.8733368807275285,app,DEV000485,2025-07-14
A00486,normal_risk_cdd,1.0,app,DEV000486,2022-09-24
A00487,normal_risk_cdd,0.8059987537301956,branch,DEV000487,2024-04-22
A00488,normal_risk_cdd,0.9951740279143176,app,DEV000488,2021-11-27
A00489,normal_risk_cdd,0.8504258405301686,app,DEV000489,2025-11-25
A00490,normal_risk_cdd,0.992551698069194,branch,DEV000490,2023-11-25
A00491,normal_risk_cdd,0.9100160899957056,app,DEV000491,2024-09-06
A00492,normal_risk_cdd,0.8745686690065937,app,DEV000492,2021-12-15
A00493,normal_risk_cdd,0.8447495454490731,app,DEV000493,2023-03-25
A00494,normal_risk_cdd,0.8000766848096631,app,DEV000494,2022-10-25
A00495,normal_risk_cdd,0.8560633239971482,branch,DEV000495,2024-10-02
A00496,normal_risk_cdd,0.921788916721602,branch,DEV000496,2022-04-28
A00497,normal_risk_cdd,0.8489510855202663,app,DEV000497,2022-07-16
A00498,normal_risk_cdd,0.8246701755950514,app,DEV000498,2022-10-07
A00499,normal_risk_cdd,0.8299373972657782,app,DEV000499,2024-01-01
A00500,normal_risk_cdd,0.9293981290866442,branch,DEV000500,2022-03-18
A00501,normal_risk_cdd,0.9480129164079883,app,DEV000501,2023-03-25
A00502,higher_risk_edd,0.8966279588985303,app,DEV000502,2025-08-28
A00503,normal_risk_cdd,0.7965129714042009,app,DEV000503,2022-05-13
A00504,normal_risk_cdd,0.880348713573369,app,DEV000504,2025-11-02
A00505,normal_risk_cdd,0.9722025651805803,app,DEV000505,2023-03-05
A00506,normal_risk_cdd,0.9416792246650048,partner_institution,DEV000506,2024-11-30
A00507,normal_risk_cdd,0.749851823025607,app,DEV000507,2022-04-23
A00508,normal_risk_cdd,0.828873922400651,app,DEV000508,2022-12-26
A00509,lower_risk_sdd,0.5755517156248391,app,DEV000509,2022-09-02
A00510,lower_risk_sdd,0.6285989982467793,branch,DEV000510,2023-02-08
A00511,normal_risk_cdd,0.9783527996828284,app,DEV000511,2023-08-22
A00512,lower_risk_sdd,0.5361919480973586,app,DEV000512,2022-06-12
A00513,normal_risk_cdd,0.7204907765375848,app,DEV000513,2024-09-22
A00514,normal_risk_cdd,0.7837156677253118,app,DEV000514,2023-10-18
A00515,normal_risk_cdd,0.8729848482060794,app,DEV000515,2024-09-20
A00516,normal_risk_cdd,0.8996603856512605,branch,DEV000516,2025-06-18
A00517,normal_risk_cdd,0.8849958747889226,app,DEV000517,2022-05-26
A00518,lower_risk_sdd,0.7440548322584813,app,DEV000518,2023-12-03
A00519,normal_risk_cdd,0.7089531524612857,app,DEV000519,2025-09-14
A00520,normal_risk_cdd,0.945066923068715,partner_institution,DEV000520,2022-08-07
A00521,normal_risk_cdd,0.8250323743962966,app,DEV000521,2022-02-18
A00522,normal_risk_cdd,0.9085195447843892,app,DEV000522,2023-04-05
A00523,normal_risk_cdd,0.7441259658589436,app,DEV000523,2024-08-09
A00524,lower_risk_sdd,0.6503965357607256,partner_institution,DEV000524,2022-06-18
A00525,normal_risk_cdd,0.868901661647121,branch,DEV000525,2022-12-12
A00526,higher_risk_edd,1.0,app,DEV000526,2024-10-10
A00527,higher_risk_edd,0.8231796301913787,app,DEV000527,2024-08-04
A00528,normal_risk_cdd,0.8524602038827923,app,DEV000528,2021-12-11
A00529,normal_risk_cdd,0.7631811767086285,branch,DEV000529,2022-01-31
A00530,normal_risk_cdd,0.890439683536662,app,DEV000530,2023-03-14
A00531,normal_risk_cdd,0.91217732291649,partner_institution,DEV000531,2025-10-10
A00532,normal_risk_cdd,0.952973619400647,app,DEV000532,2024-12-30
A00533,normal_risk_cdd,0.80719764365533,app,DEV000533,2024-07-01
A00534,lower_risk_sdd,0.7241781188551033,app,DEV000534,2023-10-07
A00535,normal_risk_cdd,0.9588721269981644,branch,DEV000535,2022-06-06
A00536,normal_risk_cdd,0.7185402424115627,app,DEV000536,2022-07-05
A00537,normal_risk_cdd,0.8989875936078761,app,DEV000537,2024-10-26
A00538,normal_risk_cdd,0.9266809003024084,app,DEV000538,2025-06-26
A00539,normal_risk_cdd,0.829301889089005,app,DEV000539,2024-10-23
A00540,higher_risk_edd,0.8531381137979913,branch,DEV000540,2024-12-22
A00541,normal_risk_cdd,0.925436460488773,app,DEV000541,2022-04-21
A00542,normal_risk_cdd,0.7540392937953795,app,DEV000542,2025-11-12
A00543,higher_risk_edd,0.9357318852391278,app,DEV000543,2022-07-31
A00544,lower_risk_sdd,0.6467900753757337,app,DEV000544,2023-04-12
A00545,normal_risk_cdd,0.90724304413632,app,DEV000545,2025-06-30
A00546,normal_risk_cdd,0.7998694752389973,app,DEV000546,2023-03-01
A00547,lower_risk_sdd,0.5952333048937716,app,DEV000547,2023-08-03
A00548,normal_risk_cdd,0.8579132383010488,app,DEV000548,2025-11-27
A00549,normal_risk_cdd,0.93051123820958,app,DEV000549,2025-01-08
A00550,normal_risk_cdd,1.0,partner_institution,DEV000550,2024-07-09
A00551,normal_risk_cdd,0.729401504017698,app,DEV000551,2025-01-20
A00552,normal_risk_cdd,0.8752273614229262,app,DEV000552,2023-08-05
A00553,higher_risk_edd,0.8630771979012566,app,DEV000553,2023-06-12
A00554,lower_risk_sdd,0.7315048994565394,app,DEV000554,2025-03-28
A00555,normal_risk_cdd,0.7749164362152613,app,DEV000555,2025-06-03
A00556,normal_risk_cdd,0.7960281425454141,app,DEV000556,2023-04-14
A00557,normal_risk_cdd,0.8028583312748803,app,DEV000557,2024-01-12
A00558,normal_risk_cdd,0.8439040849024156,app,DEV000558,2024-11-08
A00559,normal_risk_cdd,0.8758558077486965,app,DEV000559,2024-11-21
A00560,lower_risk_sdd,0.6886961114886812,app,DEV000560,2025-10-06
A00561,normal_risk_cdd,0.8495385963053773,app,DEV000561,2022-06-26
A00562,normal_risk_cdd,0.7436087182047535,branch,DEV000562,2022-07-14
A00563,normal_risk_cdd,0.9082228920248152,app,DEV000563,2023-09-09
A00564,normal_risk_cdd,0.8457633069069578,app,DEV000564,2024-07-07
A00565,normal_risk_cdd,0.942938783201176,app,DEV000565,2025-01-20
A00566,normal_risk_cdd,0.793380897641605,app,DEV000566,2024-09-07
A00567,lower_risk_sdd,0.5218180218119205,app,DEV000567,2022-03-12
A00568,normal_risk_cdd,0.8472779197853539,app,DEV000568,2025-07-25
A00569,normal_risk_cdd,0.9536762150627413,branch,DEV000569,2022-08-11
A00570,normal_risk_cdd,0.862875370929284,branch,DEV000570,2024-09-11
A00571,normal_risk_cdd,0.8340264160661714,branch,DEV000571,2024-11-08
A00572,normal_risk_cdd,0.7803722385874053,app,DEV000572,2022-08-30
A00573,normal_risk_cdd,0.9906213173344658,app,DEV000573,2022-01-20
A00574,normal_risk_cdd,0.7676317924092176,branch,DEV000574,2021-12-06
A00575,normal_risk_cdd,0.7919684593897408,branch,DEV000575,2024-11-04
A00576,higher_risk_edd,0.9956027356867218,app,DEV000576,2023-07-18
A00577,normal_risk_cdd,0.7015183448090568,partner_institution,DEV000577,2024-09-28
A00578,normal_risk_cdd,0.9519672532305072,branch,DEV000578,2025-02-21
A00579,normal_risk_cdd,0.8999354491373884,app,DEV000579,2024-05-14
A00580,normal_risk_cdd,0.9219384857448888,app,DEV000580,2025-09-02
A00581,normal_risk_cdd,0.8946493609559724,app,DEV000581,2025-04-04
A00582,lower_risk_sdd,0.6371101186034904,app,DEV000582,2023-07-11
A00583,normal_risk_cdd,0.7649481031875661,app,DEV000583,2023-02-27
A00584,higher_risk_edd,0.9387939647020032,app,DEV000584,2024-10-31
A00585,normal_risk_cdd,0.7719810950597892,app,DEV000585,2023-09-05
A00586,normal_risk_cdd,0.8888924248061106,branch,DEV000586,2022-11-05
A00587,normal_risk_cdd,0.914542386443848,branch,DEV000587,2022-04-28
A00588,normal_risk_cdd,0.9681446904958566,app,DEV000588,2023-08-20
A00589,lower_risk_sdd,0.679741411244229,app,DEV000589,2024-12-13
A00590,higher_risk_edd,1.0,app,DEV000590,2023-01-20
A00591,normal_risk_cdd,0.8262284210215886,app,DEV000591,2025-03-27
A00592,normal_risk_cdd,0.8117378289593444,app,DEV000592,2025-05-12
A00593,normal_risk_cdd,0.8878937512653441,app,DEV000593,2024-06-23
A00594,lower_risk_sdd,0.6190821701826473,partner_institution,DEV000594,2024-08-06
A00595,normal_risk_cdd,0.8715348631062126,app,DEV000595,2025-05-02
A00596,normal_risk_cdd,0.7651046248531663,app,DEV000596,2025-09-17
A00597,normal_risk_cdd,0.7794697854018959,app,DEV000597,2022-02-11
A00598,higher_risk_edd,1.0,branch,DEV000598,2023-03-13
A00599,normal_risk_cdd,0.9209352060324876,app,DEV000599,2023-01-13
A00600,normal_risk_cdd,0.7711475064826655,app,DEV000600,2025-08-27
A00601,normal_risk_cdd,0.9036491448405136,app,DEV000601,2022-09-19
A00602,higher_risk_edd,0.907381146157178,app,DEV000602,2024-06-15
A00603,normal_risk_cdd,0.8513204140960248,app,DEV000603,2022-11-29
A00604,higher_risk_edd,1.0,app,DEV000604,2023-12-13
A00605,normal_risk_cdd,0.9145989787218358,app,DEV000605,2024-12-11
A00606,normal_risk_cdd,0.9136697590417754,app,DEV000606,2024-11-12
A00607,lower_risk_sdd,0.8027032286765573,app,DEV000607,2025-05-10
A00608,normal_risk_cdd,0.7936896527160161,app,DEV000608,2022-08-01
A00609,normal_risk_cdd,0.7711300020005963,app,DEV000609,2024-03-11
A00610,normal_risk_cdd,0.7922302183817127,app,DEV000610,2022-10-13
A00611,normal_risk_cdd,0.8296399157274708,app,DEV000611,2022-08-02
A00612,higher_risk_edd,0.7616359508566485,partner_institution,DEV000612,2025-04-01
A00613,higher_risk_edd,0.9334057410642552,partner_institution,DEV000613,2024-08-04
A00614,normal_risk_cdd,0.806434341448407,app,DEV000614,2025-06-03
A00615,normal_risk_cdd,0.912700781391824,app,DEV000615,2025-11-18
A00616,normal_risk_cdd,0.8781935503208032,app,DEV000616,2021-12-13
A00617,normal_risk_cdd,0.801944269778453,branch,DEV000617,2023-04-07
A00618,lower_risk_sdd,0.6971968676290323,app,DEV000618,2024-02-08
A00619,lower_risk_sdd,0.7078610447859016,app,DEV000619,2025-02-11
A00620,normal_risk_cdd,0.7885163368166871,app,DEV000620,2023-07-18
A00621,normal_risk_cdd,0.8105580595694065,partner_institution,DEV000621,2023-09-27
A00622,higher_risk_edd,0.7719709450321613,app,DEV000622,2025-01-09
A00623,normal_risk_cdd,0.7627472020504572,app,DEV000623,2025-11-11
A00624,higher_risk_edd,0.8906024351661137,app,DEV000624,2024-01-13
A00625,normal_risk_cdd,0.8559332941284817,app,DEV000625,2023-11-15
A00626,normal_risk_cdd,0.7743693856512147,app,DEV000626,2022-09-16
A00627,lower_risk_sdd,0.6089238410360713,app,DEV000627,2024-05-03
A00628,normal_risk_cdd,0.751973545473392,branch,DEV000628,2025-07-13
A00629,normal_risk_cdd,0.8636891118825016,app,DEV000629,2022-05-18
A00630,higher_risk_edd,0.9840571675667924,app,DEV000630,2024-04-03
A00631,normal_risk_cdd,0.8821892278735858,branch,DEV000631,2023-01-06
A00632,lower_risk_sdd,0.6509888905524208,app,DEV000632,2025-09-30
A00633,normal_risk_cdd,0.7267141602798884,app,DEV000633,2025-10-11
A00634,lower_risk_sdd,0.6004037068885719,app,DEV000634,2025-10-29
A00635,lower_risk_sdd,0.6174154662145213,branch,DEV000635,2022-09-29
A00636,normal_risk_cdd,0.81773637496635,app,DEV000636,2024-12-14
A00637,normal_risk_cdd,0.8559984974391869,app,DEV000637,2022-09-26
A00638,normal_risk_cdd,0.9640433097896814,app,DEV000638,2022-02-13
A00639,normal_risk_cdd,0.914967697014768,app,DEV000639,2023-04-02
A00640,normal_risk_cdd,0.7709985776121044,app,DEV000640,2021-12-14
A00641,normal_risk_cdd,0.9042722300237308,app,DEV000641,2022-03-07
A00642,lower_risk_sdd,0.7012241894132589,app,MULE_DEV_1,2023-01-05
A00643,normal_risk_cdd,0.7855146021638748,app,DEV000643,2022-09-09
A00644,normal_risk_cdd,0.9179092738108352,branch,DEV000644,2023-06-29
A00645,normal_risk_cdd,0.837169869124379,app,DEV000645,2025-01-15
A00646,lower_risk_sdd,0.5372037207988445,branch,DEV000646,2025-07-04
A00647,normal_risk_cdd,0.8864162179709714,branch,DEV000647,2024-05-21
A00648,normal_risk_cdd,0.8673569458891619,app,DEV000648,2024-01-04
A00649,lower_risk_sdd,0.6317857896651338,app,DEV000649,2024-07-06
A00650,normal_risk_cdd,0.847003753201336,app,DEV000650,2025-07-06
A00651,normal_risk_cdd,0.792473161688923,branch,DEV000651,2023-11-21
A00652,normal_risk_cdd,0.8988104403037688,app,DEV000652,2023-12-01
A00653,normal_risk_cdd,0.8465239492392859,app,DEV000653,2022-01-31
A00654,normal_risk_cdd,0.8633159075158582,app,DEV000654,2022-01-30
A00655,normal_risk_cdd,0.8785713539543097,app,DEV000655,2023-06-12
A00656,normal_risk_cdd,0.757633150845894,branch,DEV000656,2022-07-01
A00657,normal_risk_cdd,0.7784573582494358,app,DEV000657,2024-08-29
A00658,normal_risk_cdd,0.6732044432307033,app,DEV000658,2022-01-08
A00659,normal_risk_cdd,0.8951793806792325,app,DEV000659,2022-02-17
A00660,normal_risk_cdd,0.7530231981002586,app,DEV000660,2025-06-01
A00661,normal_risk_cdd,0.8606055767916522,app,DEV000661,2023-02-07
A00662,normal_risk_cdd,0.8796790579951642,app,DEV000662,2024-01-30
A00663,lower_risk_sdd,0.6981882271114016,app,DEV000663,2024-11-06
A00664,normal_risk_cdd,0.7536786468931153,branch,DEV000664,2024-04-06
A00665,normal_risk_cdd,0.8447870705487447,app,DEV000665,2022-04-10
A00666,normal_risk_cdd,0.98362243366302,app,DEV000666,2022-03-15
A00667,higher_risk_edd,1.0,app,DEV000667,2024-07-15
A00668,normal_risk_cdd,0.928985847522156,app,DEV000668,2024-01-24
A00669,normal_risk_cdd,0.8769994511055071,app,DEV000669,2023-11-05
